1	15352123,2
2	15114382,4
3	15288483,2
4	15337977,6
5	16005132,8
6	16280417,6
7	15430196,8
8	15463422,4
9	15925336
10	15807345,6
11	15332870,4
12	15564795,2
13	15578043,2
14	15342420,8
15	15551112
16	14700384
17	14788867,2
18	14853476,8
19	14824908,8
20	14437520
21	14328763,2
22	14707171,2
23	15585049,6
24	14895376
25	15546987,2
26	14844131,2
27	15176595,2
28	15775572,8
29	15096784
30	14854961,6
31	14793014,4
32	14822843,2
33	15086635,2
34	14773472
35	15226371,2
36	15135438,4
37	14350342,4
38	15814014,4
39	15795059,2
40	15844440
41	14463249,6
42	14617273,6
43	14253030,4
44	14577302,4
45	15272448
46	15390755,2
47	15087723,2
48	14766478,4
49	15043867,2
50	15074891,2
51	15095606,4
52	14489494,4
53	14706155,2
54	15350310,4
55	14697718,4
56	14327764,8
57	14529776
58	14491040
59	14434918,4
60	15088718,4
61	14344059,2
62	14320256
63	14529539,2
64	14464536
65	14333705,6
66	14459360
67	14334208
68	14773612,8
69	14521667,2
70	14566147,2
71	14465854,4
72	14174201,6
73	14395976
74	14227787,2
75	14711668,8
76	14170526,4
77	14305875,2
78	14292718,4
79	15502257,6
80	14837886,4
81	14573360
82	14106339,2
83	14110750,4
84	14221569,6
85	14326243,2
86	14418204,8
87	14932622,4
88	14331728
89	14923643,2
90	14792313,6
91	14052737,6
92	14315088
93	14788678,4
94	14550308,8
95	14158587,2
96	14340536
97	14961254,4
98	15553123,2
99	15022555,2
100	14817600
101	14926289,6
102	14506808
103	14825425,6
104	14929886,4
105	14753107,2
106	14946025,6
107	14871859,2
108	14788209,6
109	14861220,8
110	14826886,4
111	14980313,6
112	14707000
113	14992489,6
114	14703171,2
115	14753440
116	14974526,4
117	14962326,4
118	15177411,2
119	14765907,2
120	14908894,4
121	15113414,4
122	14693224
123	14479560
124	14754976
125	15095171,2
126	14758176
127	14704796,8
128	14675433,6
129	15522459,2
130	14861948,8
131	14675000
132	14847144
133	14496326,4
134	14796926,4
135	14846308,8
136	14277694,4
137	14497862,4
138	14624633,6
139	15137587,2
140	15138723,2
141	14993068,8
142	14823220,8
143	14821156,8
144	14641366,4
145	14931411,2
146	15621134,4
147	15045076,8
148	14629715,2
149	14507059,2
150	14517838,4
151	15343340,8
152	14953331,2
153	15389331,2
154	15226345,6
155	14584420,8
156	15269032
157	15479867,2
158	15116291,2
159	14391483,2
160	15134800
161	14852150,4
162	14989864
163	14545400
164	14857822,4
165	15223604,8
166	14799316,8
167	15194704
168	14693896
169	14954342,4
170	14627392
171	14871372,8
172	14798468,8
173	14500256
174	14270793,6
175	14912902,4
176	14330811,2
177	14821334,4
178	14451227,2
179	14520884,8
180	14952910,4
181	14432147,2
182	14955529,6
183	14574494,4
184	14634907,2
185	14245014,4
186	14741235,2
187	15406292,8
188	14986355,2
189	14910611,2
190	15139696
191	14701824
192	14989835,2
193	14772588,8
194	13999760
195	13918080
196	14356025,6
197	14518374,4
198	14472323,2
199	14479206,4
200	14489726,4
201	14411544
202	14328886,4
203	13916000
204	14306110,4
205	14388864
206	13995086,4
207	14125878,4
208	14349969,6
209	14643856
210	14868785,6
211	14852856
212	14987017,6
213	14715235,2
214	14565880
215	14660251,2
216	15005768
217	15045264
218	14449976
219	14978756,8
220	14858859,2
221	15032795,2
222	15063128
223	14624547,2
224	14402838,4
225	14905470,4
226	14853948,8
227	15456686,4
228	14863254,4
229	14761168
230	14793072
231	14844617,6
232	15381624
233	14698139,2
234	15854536
235	15126155,2
236	15389928
237	15327987,2
238	15398390,4
239	14850064
240	14869529,6
241	14249724,8
242	14858537,6
243	15737720
244	14585950,4
245	14414968
246	14350112
247	15232264
248	14656476,8
249	15157998,4
250	15503420,8
251	14894606,4
252	14744968
253	14611396,8
254	14495558,4
255	14943416
256	14228985,6
257	15122947,2
258	14903812,8
259	14495168
260	14844692,8
261	15454475,2
262	14980502,4
263	14665299,2
264	14169083,2
265	15325432
266	15189524,8
267	15392836,8
268	14881625,6
269	15454625,6
270	14979835,2
271	14511360
272	15459044,8
273	15340700,8
274	14924593,6
275	14961454,4
276	14324798,4
277	14532392
278	14398923,2
279	14278318,4
280	15277790,4
281	14242428,8
282	14302915,2
283	14617027,2
284	14436123,2
285	14237416
286	13843731,2
287	14316257,6
288	14434571,2
289	14378432
290	15072403,2
291	14347848
292	14584196,8
293	14789617,6
294	14418747,2
295	14271240
296	14104764,8
297	14051521,6
298	14216934,4
299	15000905,6
300	14270457,6
301	14059409,6
302	13446555,2
303	14227723,2
304	14151691,2
305	14163139,2
306	14566561,6
307	14297033,6
308	14189200
309	13666696
310	14558756,8
311	14667460,8
312	14288684,8
313	13821115,2
314	14398600
315	14389990,4
316	14058228,8
317	13753067,2
318	14541995,2
319	13962606,4
320	14108280
321	14085502,4
322	13759721,6
323	14278726,4
324	13457020,8
325	13585198,4
326	13763419,2
327	13597406,4
328	13797739,2
329	13550900,8
330	14145595,2
331	13326064,8
332	13558067,2
333	13459150,4
334	13299984,8
335	13938984
336	13596281,6
337	13289783,2
338	14022299,2
339	13361068,8
340	13670704
341	13377431,2
342	13299608,8
343	13149844,8
344	13319156,8
345	13698256
346	13724798,4
347	13313612,8
348	14532092,8
349	14936315,2
350	14188907,2
351	14199976
352	14213486,4
353	13955689,6
354	14537816
355	14987260,8
356	14977870,4
357	15197768
358	14124574,4
359	14102731,2
360	13850257,6
361	13626134,4
362	14179958,4
363	14290619,2
364	13360304
365	14704484,8
366	13390868,8
367	14009900,8
368	13805985,6
369	13673288
370	13550440
371	14169990,4
372	13671761,6
373	14079854,4
374	14939828,8
375	14575304
376	14528078,4
377	13806830,4
378	13425974,4
379	14252542,4
380	13316532
381	12992428,8
382	14220846,4
383	13468129,6
384	14293528
385	13772366,4
386	13079019,2
387	13388764
388	13732094,4
389	13257751,2
390	14005883,2
391	14522305,6
392	13441184
393	13772654,4
394	13225716
395	13566926,4
396	14169825,6
397	13835769,6
398	13724729,6
399	14024713,6
400	13830748,8
401	14243835,2
402	13704350,4
403	13796332,8
404	13325852,8
405	14403779,2
406	15743344
407	14075801,6
408	14531928
409	14290937,6
410	14466200
411	13864851,2
412	14043560
413	14246420,8
414	13289268,8
415	14386142,4
416	15873131,2
417	13134598,4
418	13477312
419	13921251,2
420	12965660
421	13001832,8
422	13571488
423	13005220
424	13830104
425	13268958,4
426	13518587,2
427	14110888
428	13731406,4
429	14161468,8
430	13186040
431	12965724
432	12732675,2
433	13086302,4
434	13174919,2
435	13250414,4
436	13090748
437	12922212,8
438	13491766,4
439	13473035,2
440	12847206,4
441	12727600,8
442	13253870,4
443	13083292
444	12858878,4
445	13038702,4
446	12899679,2
447	13864104
448	12944599,2
449	13698952
450	13181246,4
451	13119628
452	13341228,8
453	13334975,2
454	13386012,8
455	13251948
456	13114844,8
457	14943312
458	12892712,8
459	12593566,4
460	12828963,2
461	14110987,2
462	12864575,2
463	13122868
464	12810939,2
465	12882412,8
466	13316624
467	12721503,2
468	13640358,4
469	12650994,4
470	12741855,2
471	13270443,2
472	12490612,8
473	13446214,4
474	13944372,8
475	12849856,8
476	12574824
477	12765212,8
478	12568292
479	12555155,2
480	12544584
481	12500696,8
482	12729270,4
483	12619736
484	13447902,4
485	12801504,8
486	12438939,2
487	12104196
488	12277852,8
489	12334183,2
490	12339680
491	12858119,2
492	12639948
493	13068128,8
494	12228766,4
495	12181876,8
496	12666276,8
497	12328148,8
498	12356771,2
499	12790707,2
500	13112920,8
501	12876583,2
502	12827324,8
503	12850296,8
504	12630050,4
505	12489915,2
506	13302766,4
507	12718928
508	12761499,2
509	12737275,2
510	12966668
511	12491770,4
512	12410628,8
513	10569868,8
514	10874295,2
515	10957480,8
516	10712232,8
517	10511752
518	10376939,2
519	10183240,8
520	9930421,12
521	9746663,04
522	9533036,16
523	9101420,8
524	8886357,12
525	8549342,08
526	8297143,04
527	8112565,12
528	7757105,28
529	7599790,08
530	7373770,88
531	7188357,12
532	6950922,24
533	6779806,08
534	6648584,32
535	6398037,12
536	6313255,04
537	6158496,64
538	6046679,04
539	5899973,12
540	5756342,4
541	5636390,4
542	5541934,08
543	5407920,64
544	5334681,6
545	5248957,12
546	5148147,52
547	5077360,64
548	4951166,08
549	4891418,88
550	4807472,64
551	4739824,64
552	4712585,6
553	4639015,04
554	4632624,96
555	4552184,96
556	4503434,56
557	4445392,64
558	4392958,4
559	4344378,88
560	4283722,88
561	4249560,64
562	4223831,04
563	4151310,08
564	4100618,24
565	4121898,56
566	4055568,64
567	4018569,92
568	3978260,16
569	3957457,28
570	3975836,8
571	3915361,28
572	3857993,6
573	3837620,48
574	3789534,72
575	3821472
576	3765503,04
577	3765959,04
578	3749161,6
579	3711158,72
580	3704128,64
581	3688835,84
582	3633287,36
583	3655606,4
584	3605453,44
585	3632964,8
586	3597371,52
587	3582849,6
588	3587555,84
589	3571454,72
590	3568152,32
591	3544932,16
592	3537620,48
593	3498783,68
594	3504762,88
595	3481902,08
596	3507322,56
597	3509027,2
598	3488015,36
599	3463769,92
600	3437450,24
601	3434481,92
602	3439414,4
603	3424120
604	3423901,12
605	3414987,52
606	3430955,52
607	3418154,24
608	3419682,56
609	3418802,56
610	3404482,24
611	3421635,2
612	3383749,44
613	3400641,28
614	3381034,56
615	3383394,56
616	3376803,52
617	3396110,4
618	3346982,08
619	3374748,48
620	3345230,72
621	3369439,36
622	3370095,68
623	3359838,08
624	3364160,96
625	3343775,04
626	3363097,28
627	3362872,32
628	3375522,56
629	3357108,8
630	3372021,44
631	3383816
632	3362079,36
633	3349878,72
634	3345244,16
635	3359369,28
636	3343048,96
637	3357317,76
638	3397040,64
639	3363792,32
640	3367890,88
641	3382774,08
642	3363907,52
643	3352071,68
644	3394140,16
645	3402197,12
646	3380274,24
