1.065	413.771
1.565	413.779
2.065	413.782
2.565	413.774
3.065	413.781
3.565	413.78
4.065	413.774
4.565	413.774
5.065	413.769
5.565	413.763
6.065	413.756
6.565	413.758
7.065	413.762
7.565	413.76
8.065	413.776
8.565	413.785
9.065	413.791
9.565	413.797
10.065	413.798
10.565	413.801
11.065	413.797
11.565	413.803
12.065	413.809
12.565	413.814
13.065	413.833
13.565	413.849
14.065	413.862
14.565	413.878
15.065	413.894
15.565	413.904
16.065	413.915
16.565	413.923
17.065	413.93
17.565	413.943
18.065	413.948
18.565	413.96
19.065	413.966
19.565	413.969
20.065	413.969
20.565	413.962
21.065	413.959
21.565	413.945
22.065	413.939
22.565	413.941
23.065	413.935
23.565	413.94
24.065	413.953
24.565	413.951
25.065	413.957
25.565	413.963
26.065	413.979
26.565	414.009
27.065	414.047
27.565	414.099
28.065	414.151
28.565	414.202
29.065	414.237
29.565	414.269
30.065	414.288
30.565	414.299
31.065	414.318
31.565	414.326
32.065	414.339
32.565	414.357
33.065	414.375
33.565	414.39
34.065	414.409
34.565	414.43
35.065	414.44
35.565	414.459
36.065	414.462
36.565	414.466
37.065	414.475
37.565	414.486
38.065	414.502
38.565	414.515
39.065	414.534
39.565	414.542
40.065	414.56
40.565	414.562
41.065	414.565
41.565	414.568
42.065	414.57
42.565	414.576
43.065	414.587
43.565	414.596
44.065	414.606
44.565	414.625
45.065	414.633
45.565	414.657
46.065	414.677
46.565	414.697
47.065	414.724
47.565	414.749
48.065	414.762
48.565	414.778
49.065	414.783
49.565	414.782
50.065	414.783
50.565	414.772
51.065	414.777
51.565	414.77
52.065	414.768
52.565	414.768
53.065	414.763
53.565	414.772
54.065	414.773
54.565	414.776
55.065	414.789
55.565	414.795
56.065	414.805
56.565	414.822
57.065	414.843
57.565	414.863
58.065	414.896
58.565	414.925
59.065	414.933
59.565	414.949
60.065	414.95
60.565	414.956
61.065	414.965
61.565	414.971
62.065	414.994
62.565	415.007
63.065	415.027
63.565	415.039
64.065	415.039
64.565	415.047
65.065	415.044
65.565	415.044
66.065	415.051
66.565	415.054
67.065	415.063
67.565	415.067
68.065	415.075
68.565	415.081
69.065	415.084
69.565	415.104
70.065	415.106
70.565	415.119
71.065	415.142
71.565	415.152
72.065	415.172
72.565	415.193
73.065	415.204
73.565	415.228
74.065	415.258
74.565	415.271
75.065	415.301
75.565	415.328
76.065	415.349
76.565	415.378
77.065	415.408
77.565	415.431
78.065	415.455
78.565	415.484
79.065	415.503
79.565	415.524
80.065	415.537
80.565	415.552
81.065	415.556
81.565	415.556
82.065	415.57
82.565	415.57
83.065	415.582
83.565	415.6
84.065	415.611
84.565	415.629
85.065	415.641
85.565	415.654
86.065	415.659
86.565	415.662
87.065	415.67
87.565	415.668
88.065	415.674
88.565	415.682
89.065	415.689
89.565	415.703
90.065	415.713
90.565	415.725
91.065	415.731
91.565	415.732
92.065	415.741
92.565	415.749
93.065	415.76
93.565	415.783
94.065	415.801
94.565	415.82
95.065	415.84
95.565	415.85
96.065	415.872
96.565	415.889
97.065	415.914
97.565	415.948
98.065	415.978
98.565	416.005
99.065	416.03
99.565	416.044
100.065	416.06
100.565	416.104
101.065	416.148
101.565	416.197
102.065	416.267
102.565	416.313
103.065	416.354
103.565	416.389
104.065	416.4
104.565	416.414
105.065	416.428
105.565	416.447
106.065	416.471
106.565	416.483
107.065	416.503
107.565	416.517
108.065	416.529
108.565	416.545
109.065	416.562
109.565	416.587
110.065	416.603
110.565	416.63
111.065	416.65
111.565	416.662
112.065	416.671
112.565	416.671
113.065	416.669
113.565	416.666
114.065	416.673
114.565	416.683
115.065	416.695
115.565	416.717
116.065	416.739
116.565	416.756
117.065	416.768
117.565	416.781
118.065	416.787
118.565	416.797
119.065	416.812
119.565	416.828
120.065	416.85
120.565	416.96
121.065	417.936
121.565	419.273
122.065	420.936
122.576	423.563
123.086	425.86
123.587	428.112
124.088	430.287
124.589	431.665
125.09	432.686
125.591	433.534
126.092	434.24
126.593	434.867
127.094	435.484
127.595	436.062
128.095	436.689
128.595	437.298
129.095	437.902
129.596	438.55
130.096	439.194
130.596	439.831
131.096	440.454
131.596	441.068
132.096	441.666
132.596	442.258
133.096	442.832
133.596	443.396
134.096	443.948
134.596	444.49
135.096	445.017
135.596	445.531
136.096	446.037
136.596	446.525
137.096	447.007
137.596	447.479
138.096	447.945
138.596	448.401
139.096	448.853
139.596	449.301
140.096	449.739
140.596	450.179
141.108	450.607
141.608	451.022
142.108	451.434
142.608	451.834
143.108	452.213
143.608	452.593
144.108	452.965
144.608	453.322
145.108	453.674
145.608	454.059
146.108	454.469
146.608	454.886
147.108	455.395
147.608	455.929
148.108	456.471
148.608	457.072
149.108	457.638
149.608	458.173
150.108	458.693
150.608	459.174
151.108	459.621
151.608	460.039
152.108	460.442
152.608	460.828
153.108	461.203
153.608	461.571
154.108	461.932
154.608	462.29
155.108	462.644
155.608	462.991
156.108	463.331
156.608	463.66
157.108	463.978
157.608	464.285
158.108	464.582
158.608	464.867
159.108	465.144
159.608	465.423
160.108	465.688
160.608	465.949
161.108	466.21
161.608	466.457
162.108	466.713
162.608	466.959
163.108	467.201
163.608	467.445
164.108	467.672
164.608	467.901
165.108	468.12
165.608	468.323
166.108	468.516
166.608	468.704
167.108	468.882
167.608	469.042
168.108	469.21
168.608	469.368
169.108	469.522
169.608	469.687
170.108	469.841
170.608	469.989
171.108	470.135
171.608	470.274
172.108	470.409
172.608	470.546
173.108	470.681
173.608	470.812
174.108	470.947
174.608	471.071
175.108	471.19
175.608	471.303
176.108	471.405
176.608	471.5
177.108	471.596
177.608	471.687
178.108	471.773
178.608	471.864
179.108	471.948
179.608	472.033
180.108	472.111
180.608	472.184
181.108	472.25
181.608	472.306
182.108	472.368
182.608	472.423
183.108	472.473
183.608	472.527
184.108	472.578
184.608	472.624
185.108	472.666
185.608	472.705
186.108	472.737
186.608	472.768
187.108	472.802
187.608	472.831
188.108	472.861
188.608	472.89
189.108	472.918
189.608	472.948
190.108	472.964
190.608	472.983
191.108	473.007
191.608	473.019
192.108	473.035
192.608	473.049
193.108	473.052
193.608	473.058
194.108	473.055
194.608	473.044
195.108	473.032
195.608	473.012
196.108	473
196.608	472.981
197.108	472.962
197.608	472.946
198.108	472.927
198.608	472.91
199.108	472.885
199.608	472.863
200.108	472.834
200.608	472.819
201.108	472.885
201.608	472.984
202.108	473.139
202.608	473.385
203.108	473.615
203.608	473.867
204.108	474.12
204.608	474.303
205.108	474.467
205.608	474.607
206.108	474.725
206.608	474.839
207.108	474.931
207.608	475.02
208.108	475.103
208.608	475.176
209.108	475.251
209.608	475.32
210.108	475.394
210.608	475.457
211.108	475.523
211.608	475.586
212.108	475.636
212.608	475.694
213.108	475.732
213.608	475.768
214.108	475.797
214.608	475.808
215.108	475.828
215.608	475.828
216.108	475.829
216.608	475.832
217.108	475.825
217.608	475.826
218.108	475.821
218.608	475.82
219.108	475.809
219.608	475.793
220.108	475.783
220.608	475.756
221.108	475.73
221.608	475.698
222.108	475.658
222.608	475.614
223.108	475.559
223.608	475.507
224.108	475.45
224.608	475.393
225.108	475.352
225.608	475.305
226.108	475.258
226.608	475.215
227.108	475.165
227.608	475.113
228.108	475.061
228.608	475.018
229.108	474.973
229.608	474.934
230.108	474.899
230.608	474.85
231.108	474.801
231.608	474.744
232.108	474.673
232.608	474.609
233.108	474.535
233.608	474.455
234.108	474.379
234.608	474.286
235.108	474.193
235.608	474.097
236.108	473.999
236.608	473.905
237.108	473.82
237.608	473.735
238.108	473.651
238.608	473.576
239.108	473.488
239.608	473.412
240.108	473.327
240.608	473.24
241.108	473.162
241.608	473.065
242.108	472.729
242.608	472.112
243.108	471.31
243.608	470.142
244.108	468.835
244.608	467.539
245.108	466.201
245.608	465.05
246.108	464.109
246.608	463.27
247.108	462.49
247.608	461.759
248.108	461.049
248.608	460.361
249.108	459.706
249.608	459.051
250.108	458.418
250.608	457.803
251.108	457.189
251.608	456.598
252.108	456.01
252.608	455.438
253.108	454.88
253.608	454.33
254.108	453.8
254.608	453.27
255.108	452.754
255.608	452.252
256.108	451.75
256.608	451.262
257.108	450.784
257.608	450.318
258.108	449.862
258.608	449.415
259.108	448.971
259.608	448.534
260.108	448.099
260.608	447.666
261.108	447.241
261.608	446.816
262.108	446.403
262.608	445.989
263.108	445.583
263.608	445.188
264.108	444.786
264.608	444.402
265.108	444.022
265.608	443.637
266.108	443.274
266.608	442.907
267.108	442.551
267.608	442.208
268.108	441.867
268.608	441.539
269.108	441.207
269.608	440.894
270.108	440.578
270.608	440.263
271.108	439.973
271.608	439.672
272.108	439.382
272.608	439.104
273.108	438.814
273.608	438.529
274.108	438.246
274.608	437.965
275.108	437.691
275.608	437.427
276.108	437.168
276.608	436.919
277.108	436.669
277.608	436.42
278.108	436.175
278.608	435.927
279.108	435.69
279.608	435.461
280.108	435.238
280.608	435.023
281.108	434.813
281.608	434.604
282.108	434.397
282.608	434.197
283.108	433.996
283.608	433.795
284.108	433.605
284.608	433.414
285.108	433.217
285.608	433.028
286.108	432.845
286.608	432.662
287.108	432.488
287.608	432.323
288.108	432.155
288.608	431.989
289.108	431.828
289.608	431.661
290.108	431.488
290.608	431.327
291.108	431.159
291.608	430.987
292.108	430.83
292.608	430.659
293.108	430.495
293.608	430.335
294.108	430.174
294.608	430.029
295.108	429.882
295.608	429.748
296.108	429.617
296.608	429.484
297.108	429.37
297.608	429.252
298.108	429.129
298.608	429.014
299.108	428.897
299.608	428.783
300.108	428.667
300.608	428.553
301.108	428.446
301.608	428.334
302.108	428.235
302.608	428.128
303.108	428.013
303.608	427.902
304.108	427.785
304.608	427.673
305.108	427.557
305.608	427.448
306.108	427.347
306.608	427.243
307.108	427.147
307.608	427.047
308.108	426.948
308.608	426.849
309.108	426.753
309.608	426.663
310.108	426.568
310.608	426.483
311.108	426.394
311.608	426.304
312.108	426.223
312.608	426.133
313.108	426.056
313.608	425.977
314.108	425.891
314.608	425.817
315.108	425.734
315.608	425.653
316.108	425.575
316.608	425.494
317.108	425.416
317.608	425.342
318.108	425.268
318.608	425.194
319.108	425.127
319.608	425.061
320.108	424.994
320.608	424.934
321.108	424.866
321.608	424.794
322.108	424.731
322.608	424.662
323.108	424.596
323.608	424.533
324.108	424.472
324.608	424.416
325.108	424.356
325.608	424.3
326.108	424.247
326.608	424.194
327.108	424.144
327.608	424.093
328.108	424.048
328.608	423.997
329.108	423.944
329.608	423.903
330.108	423.852
330.608	423.807
331.108	423.772
331.608	423.725
332.108	423.683
332.608	423.64
333.108	423.587
333.608	423.538
334.108	423.488
334.608	423.441
335.108	423.402
335.608	423.363
336.108	423.328
336.608	423.296
337.108	423.263
337.608	423.225
338.108	423.185
338.608	423.144
339.108	423.099
339.608	423.06
340.108	423.018
340.608	422.974
341.108	422.942
341.608	422.908
342.108	422.872
342.608	422.843
343.108	422.809
343.608	422.781
344.108	422.753
344.608	422.727
345.108	422.705
345.608	422.679
346.108	422.659
346.608	422.638
347.108	422.615
347.608	422.596
348.108	422.577
348.608	422.557
349.108	422.538
349.608	422.515
350.108	422.492
350.608	422.473
351.108	422.448
351.608	422.43
352.108	422.418
352.608	422.407
353.108	422.401
353.608	422.406
354.108	422.404
354.608	422.397
355.108	422.398
355.608	422.382
356.108	422.359
356.608	422.339
357.108	422.305
357.608	422.27
358.108	422.26
358.608	422.308
359.108	422.352
359.608	422.416
360.108	422.527
360.608	422.834
361.108	424.093
361.608	425.751
362.108	427.892
362.608	430.947
363.108	433.577
363.608	436.079
364.108	438.291
364.608	439.513
365.108	440.313
365.608	440.967
366.108	441.544
366.608	442.134
367.108	442.843
367.608	443.616
368.108	444.407
368.608	445.205
369.108	445.983
369.608	446.746
370.108	447.491
370.608	448.221
371.108	448.933
371.608	449.635
372.108	450.331
372.608	451.011
373.108	451.678
373.608	452.331
374.108	452.975
374.608	453.596
375.108	454.201
375.608	454.791
376.108	455.361
376.608	455.926
377.108	456.481
377.608	457.028
378.108	457.569
378.608	458.102
379.108	458.633
379.608	459.145
380.108	459.645
380.608	460.137
381.108	460.61
381.608	461.081
382.108	461.544
382.608	461.994
383.108	462.438
383.608	462.873
384.108	463.285
384.608	463.689
385.108	464.086
385.608	464.469
386.108	464.852
386.608	465.233
387.108	465.605
387.608	465.98
388.108	466.346
