0	0
0.001	16.6982
0.002	31.8332
0.003	44.0133
0.004	52.1694
0.005	55.667
0.006	54.3664
0.007	48.6246
0.008	39.2396
0.009	27.3443
0.01	14.2658
0.011	1.36629
0.012	-10.1134
0.013	-19.1882
0.014	-25.2263
0.015	-27.9983
0.016	-27.6739
0.017	-24.7695
0.018	-20.0551
0.019	-14.4346
0.02	-8.81678
0.021	-3.99379
0.022	-0.543941
0.023	1.23051
0.024	1.32306
0.025	-2.48088e-14
0.026	-2.25998
0.027	-4.85329
0.028	-7.15234
0.029	-8.60476
0.03	-8.81678
0.031	-7.60924
0.032	-5.03912
0.033	-1.38471
0.034	2.9022
0.035	7.26881
0.036	11.1472
0.037	14.0404
0.038	15.5952
0.039	15.6524
0.04	14.2658
0.041	11.6896
0.042	8.33478
0.043	4.70339
0.044	1.31015
0.045	-1.39644
0.046	-3.10127
0.047	-3.66796
0.048	-3.15586
0.049	-1.80624
0.05	4.96169e-14
0.051	1.80624
0.052	3.15586
0.053	3.66796
0.054	3.10127
0.055	1.39644
0.056	-1.31015
0.057	-4.70339
0.058	-8.33478
0.059	-11.6896
0.06	-14.2658
0.061	-15.6524
0.062	-15.5952
0.063	-14.0404
0.064	-11.1472
0.065	-7.26881
0.066	-2.9022
0.067	1.38471
0.068	5.03912
0.069	7.60924
0.07	8.81678
0.071	8.60476
0.072	7.15234
0.073	4.85329
0.074	2.25998
0.075	-4.77801e-14
0.076	-1.32306
0.077	-1.23051
0.078	0.543941
0.079	3.99379
0.08	8.81678
0.081	14.4346
0.082	20.0551
0.083	24.7695
0.084	27.6739
0.085	27.9983
0.086	25.2263
0.087	19.1882
0.088	10.1134
0.089	-1.36629
0.09	-14.2658
0.091	-27.3443
0.092	-39.2396
0.093	-48.6246
0.094	-54.3664
0.095	-55.667
0.096	-52.1694
0.097	-44.0133
0.098	-31.8332
0.099	-16.6982
0.1	1.21285e-12
0.101	16.6982
0.102	31.8332
0.103	44.0133
0.104	52.1694
0.105	55.667
0.106	54.3664
0.107	48.6246
0.108	39.2396
0.109	27.3443
0.11	14.2658
0.111	1.36629
0.112	-10.1134
0.113	-19.1882
0.114	-25.2263
0.115	-27.9983
0.116	-27.6739
0.117	-24.7695
0.118	-20.0551
0.119	-14.4346
0.12	-8.81678
0.121	-3.99379
0.122	-0.543941
0.123	1.23051
0.124	1.32306
0.125	-4.4106e-14
0.126	-2.25998
0.127	-4.85329
0.128	-7.15234
0.129	-8.60476
0.13	-8.81678
0.131	-7.60924
0.132	-5.03912
0.133	-1.38471
0.134	2.9022
0.135	7.26881
0.136	11.1472
0.137	14.0404
0.138	15.5952
0.139	15.6524
0.14	14.2658
0.141	11.6896
0.142	8.33478
0.143	4.70339
0.144	1.31015
0.145	-1.39644
0.146	-3.10127
0.147	-3.66796
0.148	-3.15586
0.149	-1.80624
0.15	2.02141e-13
0.151	1.80624
0.152	3.15586
0.153	3.66796
0.154	3.10127
0.155	1.39644
0.156	-1.31015
0.157	-4.70339
0.158	-8.33478
0.159	-11.6896
0.16	-14.2658
0.161	-15.6524
0.162	-15.5952
0.163	-14.0404
0.164	-11.1472
0.165	-7.26881
0.166	-2.9022
0.167	1.38471
0.168	5.03912
0.169	7.60924
0.17	8.81678
0.171	8.60476
0.172	7.15234
0.173	4.85329
0.174	2.25998
0.175	-1.47013e-13
0.176	-1.32306
0.177	-1.23051
0.178	0.543941
0.179	3.99379
0.18	8.81678
0.181	14.4346
0.182	20.0551
0.183	24.7695
0.184	27.6739
0.185	27.9983
0.186	25.2263
0.187	19.1882
0.188	10.1134
0.189	-1.36629
0.19	-14.2658
0.191	-27.3443
0.192	-39.2396
0.193	-48.6246
0.194	-54.3664
0.195	-55.667
0.196	-52.1694
0.197	-44.0133
0.198	-31.8332
0.199	-16.6982
0.2	2.4257e-12
0.201	16.6982
0.202	31.8332
0.203	44.0133
0.204	52.1694
0.205	55.667
0.206	54.3664
